Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Rose Lambic,OWA Brewery,14.05,3.75,5.5%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F66%2F21%2F215428.jpg,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/owa-rose-lambic--215428"", ""Beer Page"")",Belgium,white,red,
Timmermans Kriekenlambiek,Brewery John Martin & Brewery Timmermans,37.75,3.74,4%,Lambic - Kriek,beer-images.beerizer.com%2Fraw%2F66%2F20%2F202525.jpg,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/timmermans-kriekenlambiek--202525"", ""Beer Page"")",Belgium,white,black,
Cuvée Kluysbosch Lambiek Islay Whisky Barrel Aged - LIMITED EDITION,Brouwerij Angerik,5.99,3.69,6%,Lambic - Traditional,beer-images.beerizer.com%2Fraw%2F66%2F26%2F263386.jpg,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/cuvee-kluysbosch-lambiek-islay-whisky-barrel-aged-limited-edition--263386"", ""Beer Page"")",Belgium,white,black,
Shiso Lambic,OWA Brewery,17.55,3.68,5.5%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F66%2F18%2F189045.jpg,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/owa-shiso-lambic--189045"", ""Beer Page"")",Belgium,yellow,black,
Yuzu Lambic,OWA Brewery,17.55,3.58,5.5%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F66%2F13%2F136278.jpg,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/owa-yuzu-lambic--136278"", ""Beer Page"")",Belgium,white,black,
Lychee Lambic,OWA Brewery,9.50,3.47,5.5%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F66%2F18%2F189038.png,"=HYPERLINK(""https://beerizer.com/shop/huisvandegeuze/owa-lychee-lambic--189038"", ""Beer Page"")",Belgium,green,white,
Orval 2024,Brasserie d'Orval,4.00,3.82,6.2%,Pale Ale - Belgian,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-_851_sm_dea4336507303b85f2bd4d5fa3faf9.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/orval-2024--383904"", ""Beer Page"")",Belgium,white,black,
De la Senne Jambe-de-Bois,Brasserie de la Senne,2.97,3.56,8%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F8%2F1%2F12274.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/de-la-senne-jambe-de-bois--12274"", ""Beer Page"")",Belgium,black,white,
Triple D'Anvers,Brouwerij De Koninck,2.95,3.65,8%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F33%2F5%2F53340.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/de-koninck-triple-danvers--53340"", ""Beer Page"")",Belgium,gold,black,
La Corne Triple,Brasserie des Légendes,3.50,3.64,10%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F33%2F5%2F53284.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/la-corne-triple--53284"", ""Beer Page"")",Belgium,blue,white,
Arend Tripel,Brouwerij De Ryck,3.20,3.60,8%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F33%2F5%2F55960.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/de-ryck-arend-tripel--55960"", ""Beer Page"")",Belgium,black,white,
Blonde Tripel,Brasserie Lupulus,6.95,3.59,8.5%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F33%2F5%2F54696.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/lupulus-blonde-tripel--54696"", ""Beer Page"")",Belgium,brown,white,
Breweries Kapittel Watou Tripel Abt 10,Leroy Breweries,2.90,3.53,10%,Belgian Tripel,beer-images.beerizer.com%2Fraw%2F33%2F5%2F53258.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/leroy-breweries-kapittel-watou-tripel-abt-10--53258"", ""Beer Page"")",Belgium,green,white,
Slagmuylder Witkap Pater Dubbel,Brouwerij Slaghmuylder,3.00,3.36,7%,Belgian Dubbel,beer-images.beerizer.com%2Fraw%2F33%2F5%2F53364.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/slagmuylder-witkap-pater-dubbel--53364"", ""Beer Page"")",Belgium,green,white,
Breweries Kapittel Watou Pater,Leroy Breweries,1.95,3.10,6%,Brown Ale - Belgian,beer-images.beerizer.com%2Fraw%2F33%2F5%2F53257.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/leroy-breweries-kapittel-watou-pater--53257"", ""Beer Page"")",Belgium,brown,yellow,
Nittenauer Freie Liebe Alkoholfreies Lager,Brauhaus Nittenau,2.59,3.25,0.5%,Non-Alcoholic - Lager,beer-images.beerizer.com%2Fraw%2F70%2F15%2F157723.jpg,"=HYPERLINK(""https://beerizer.com/shop/craftbeer_shop/nittenauer-freie-liebe-alkoholfreies-lager--157723"", ""Beer Page"")",Germany,white,black,
Barrel Project 2024 It's a Sin,Brouwerij Kees,6.25,3.96,13.8%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F87%2F38%2F387079.jpg,"=HYPERLINK(""https://beerizer.com/shop/hetbiermeisje/barrel-project-2024-its-a-sin--387079"", ""Beer Page"")",Netherlands,black,white,
Top of the Pyramid,CoolHead Brew,6.35,3.80,11%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F75%2F38%2F387078.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/top-of-the-pyramid--387078"", ""Beer Page"")",Finland,black,white,
Verzet Kameradski Balsamico,Brouwerij 't Verzet,4.19,3.62,12.5%,Stout - Russian Imperial,beer-images.beerizer.com%2Fraw%2F8%2F1%2F16017.jpg,"=HYPERLINK(""https://beerizer.com/shop/etre_gourmet/verzet-kameradski-balsamico--16017"", ""Beer Page"")",Belgium,white,black,
Särts,Pühaste Brewery,4.29,3.76,6%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F75%2F38%2F387069.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/sarts--387069"", ""Beer Page"")",Estonia,blue,red,
Bzart Ciderlambiek Millésime 2023,Oud Beersel,23.99,4.01,7.5%,Lambic - Other,beer-images.beerizer.com%2Fraw%2F75%2F38%2F387065.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/bzart-ciderlambiek-millesime-2023--387065"", ""Beer Page"")",Belgium,blue,white,
Bzart Kriekenlambiek Millésime 2023,Oud Beersel,25.99,4.00,8.5%,Lambic - Kriek,beer-images.beerizer.com%2Fraw%2F75%2F38%2F387067.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/bzart-kriekenlambiek-millesime-2023--387067"", ""Beer Page"")",Belgium,green,white,
Bzart Druivenlambiek Millésime 2023,Oud Beersel,25.99,3.97,8.5%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F75%2F38%2F387066.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/bzart-druivenlambiek-millesime-2023--387066"", ""Beer Page"")",Belgium,blue,white,
Bzart Lambiek Millésime 2023,Oud Beersel,23.99,3.94,7.5%,Lambic - Traditional,beer-images.beerizer.com%2Fraw%2F75%2F38%2F387068.png,"=HYPERLINK(""https://beerizer.com/shop/rebelbeercans/bzart-lambiek-millesime-2023--387068"", ""Beer Page"")",Belgium,white,black,
Czas Wolny,Browar Za Miastem,2.90,3.57,6%,Rauchbier,beer-images.beerizer.com%2Fraw%2F65%2F37%2F375885.png,"=HYPERLINK(""https://beerizer.com/shop/piwnemosty/czas-wolny--375885"", ""Beer Page"")",Poland,white,black,
Djinn (Ghost DJINN),Adroit Theory,12.50,4.08,12%,Stout - Russian Imperial,beer-images.beerizer.com%2Fraw%2F63%2F38%2F387061.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierbazaar/djinn-ghost-djinn--387061"", ""Beer Page"")",United States,black,white,
Imagination Atrophy [Coffee + Cacao + Vanilla] (Ghost ATROPHY),Adroit Theory,10.90,3.99,8%,Stout - Imperial / Double Milk,beer-images.beerizer.com%2Fraw%2F63%2F38%2F387062.jpg,"=HYPERLINK(""https://beerizer.com/shop/bierbazaar/imagination-atrophy-coffee-cacao-vanilla-ghost-atrophy--387062"", ""Beer Page"")",United States,dark,white,
Herkenrode Abbey Noctis,Brouwerij Cornelissen,3.40,3.40,7%,Belgian Dubbel,beer-images.beerizer.com%2Fraw%2F33%2F34%2F340097.png,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/brouwerij-cornelissen-herkenrode-abbey-noctis--340097"", ""Beer Page"")",Belgium,gold,black,
Way Outside the Lines,Trillium Brewing Company,53.50,4.29,13%,Stout - Imperial / Double Coffee,beer-images.beerizer.com%2Fraw%2F37%2F30%2F306147.png,"=HYPERLINK(""https://beerizer.com/shop/drikbeer/way-outside-the-lines--306147"", ""Beer Page"")",United States,blue,white,
Rueuze,The Bruery,17.90,4.18,6.3%,Lambic - Gueuze,beer-images.beerizer.com%2Fraw%2F37%2F28%2F283739.png,"=HYPERLINK(""https://beerizer.com/shop/drikbeer/rueuze--283739"", ""Beer Page"")",United States,black,white,
Oenobier Semillon,Trillium Brewing Company,13.40,4.05,10.8%,Wild Ale - American,beer-images.beerizer.com%2Fraw%2F37%2F30%2F306138.png,"=HYPERLINK(""https://beerizer.com/shop/drikbeer/oenobier-semillon--306138"", ""Beer Page"")",United States,white,black,
The Great Northern Barrel Aged Series 46,Evil Twin Brewing NYC,45.30,4.50,15%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F91%2F38%2F387047.jpg,"=HYPERLINK(""https://beerizer.com/shop/icderladen/the-great-northern-barrel-aged-series-46--387047"", ""Beer Page"")",United States,brown,white,
Grey Monday,The Bruery,45.30,4.45,18.6%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F91%2F38%2F387055.jpg,"=HYPERLINK(""https://beerizer.com/shop/icderladen/grey-monday--387055"", ""Beer Page"")",United States,black,white,
The Great Northern Barrel Aged Series 29,Evil Twin Brewing NYC,31.50,4.43,15%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F91%2F38%2F387048.jpg,"=HYPERLINK(""https://beerizer.com/shop/icderladen/the-great-northern-barrel-aged-series-29--387048"", ""Beer Page"")",United States,brown,white,
Midtown Deux Energy J.R.E.A.M,Evil Twin Brewing NYC,13.80,3.99,4.8%,Sour - Fruited,beer-images.beerizer.com%2Fraw%2F91%2F38%2F387049.jpg,"=HYPERLINK(""https://beerizer.com/shop/icderladen/midtown-deux-energy-jream--387049"", ""Beer Page"")",United States,yellow,black,
BA Heaven,Northern Monk,10.40,4.17,10.5%,Stout - Imperial / Double,beer-images.beerizer.com%2Fraw%2F55%2F38%2F387032.jpg,"=HYPERLINK(""https://beerizer.com/shop/radbeer/northern-monk-ba-heaven--387032"", ""Beer Page"")",England,gold,white,
Old Growth Kentucky Common,Tree House Brewing Company,14.95,3.83,4.9%,Historical Beer - Kentucky Common,beer-images.beerizer.com%2Fraw%2F80%2F24%2F247964.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/old-growth-kentucky-common--247964"", ""Beer Page"")",United States,gold,black,
Fieldburner,Tree House Brewing Company,13.95,3.83,5.5%,Lager - American Pre-Prohibition,beer-images.beerizer.com%2Fraw%2F80%2F26%2F260203.jpg,"=HYPERLINK(""https://beerizer.com/shop/addicted2craftbeer/fieldburner--260203"", ""Beer Page"")",United States,gray,black,
Westvleteren 8,Brouwerij De Sint-Sixtusabdij van Westvleteren,11.00,4.16,8%,Belgian Dubbel,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-1127_fc717_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/hopsnmore/westvleteren-8--386885"", ""Beer Page"")",Belgium,blue,white,
"3 Fonteinen: Druif Muscat 19|20, assemblage 30",Brouwerij 3 Fonteinen,33.95,4.23,8%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F67%2F38%2F386883.jpg,"=HYPERLINK(""https://beerizer.com/shop/geuzespecialist/3-fonteinen-druif-muscat-1920-assemblage-30--386883"", ""Beer Page"")",Belgium,white,black,
"3 Fonteinen: Druif Dornfelder 19|20, assemblage 30",Brouwerij 3 Fonteinen,34.20,4.22,9%,Lambic - Fruit,beer-images.beerizer.com%2Fraw%2F67%2F38%2F386882.jpg,"=HYPERLINK(""https://beerizer.com/shop/geuzespecialist/3-fonteinen-druif-dornfelder-1920-assemblage-30--386882"", ""Beer Page"")",Belgium,white,black,
Tilquin: Oude Geuze 2019,Gueuzerie Tilquin,19.85,4.12,7%,Lambic - Gueuze,beer-images.beerizer.com%2Fraw%2F67%2F38%2F386881.jpg,"=HYPERLINK(""https://beerizer.com/shop/geuzespecialist/tilquin-oude-geuze-2019--386881"", ""Beer Page"")",Belgium,white,blue,
Tilquin: Oude Geuze 2020,Gueuzerie Tilquin,9.95,4.08,7%,Lambic - Gueuze,beer-images.beerizer.com%2Fraw%2F67%2F13%2F133787.jpg,"=HYPERLINK(""https://beerizer.com/shop/geuzespecialist/tilquin-oude-geuze-2020--133787"", ""Beer Page"")",Belgium,white,blue,
"3 Fonteinen: Golden Blend 20|21, assemblage 31",Brouwerij 3 Fonteinen,16.85,4.33,7.2%,Lambic - Gueuze,beer-images.beerizer.com%2Fraw%2F67%2F23%2F235642.jpg,"=HYPERLINK(""https://beerizer.com/shop/geuzespecialist/3-fonteinen-golden-blend-2021-assemblage-31--235642"", ""Beer Page"")",Belgium,green,white,
Sophomore Blend (2024),Brewlihan,77.80,4.62,14%,Mead - Melomel,beer-images.beerizer.com%2Fraw%2F91%2F38%2F386441.jpg,"=HYPERLINK(""https://beerizer.com/shop/icderladen/sophomore-blend-2024--386441"", ""Beer Page"")",United States,yellow,black,
Harmonic Intervals,Brewlihan,77.80,4.58,8%,Mead - Pyment,beer-images.beerizer.com%2Fraw%2F91%2F38%2F386442.jpg,"=HYPERLINK(""https://beerizer.com/shop/icderladen/harmonic-intervals--386442"", ""Beer Page"")",United States,blue,white,
