Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Moonchild,Factory Brewing,8.00,4.11,8%,IPA - Imperial / Double New England / Hazy,Factory-Brewing-Moonchild-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/factory-brewing-moonchild--427634"", ""Beer Page"")",Finland,unknown,unknown,
Yummy Blueberry Raspberry Chocolate Maple Syrup,Sibeeria,7.95,4.11,5.4%,Sour - Smoothie / Pastry,Sibeeria-Yummy-Blueberry-Raspberry-Chocolate-Maple-Syrup-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/sibeeria-yummy-blueberry-raspberry-chocolate-maple-syrup--427632"", ""Beer Page"")",Czech Republic,unknown,unknown,
Fearless,Factory Brewing,8.00,4.10,8%,IPA - Imperial / Double New England / Hazy,Factory-Brewing-Fearless-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/factory-brewing-fearless--427633"", ""Beer Page"")",Finland,unknown,unknown,
Taste No Evil,Factory Brewing,8.00,4.08,8%,IPA - Imperial / Double New England / Hazy,Factory-Brewing-Taste-No-Evil-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/factory-brewing-taste-no-evil--427636"", ""Beer Page"")",Finland,unknown,unknown,
Triple Stereotrip,Blackout Brewing,7.50,3.99,9.7%,IPA - Triple New England / Hazy,Blackout-Brewing-Triple-Stereotrip-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/blackout-brewing-triple-stereotrip--427640"", ""Beer Page"")",Romania,unknown,unknown,
Golden City,Factory Brewing,7.75,3.98,7.3%,IPA - New England / Hazy,Factory-Brewing-Golden-City-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/factory-brewing-golden-city--427637"", ""Beer Page"")",Finland,unknown,unknown,
Double Hyper,Blackout Brewing,7.30,3.90,8%,IPA - Imperial / Double New England / Hazy,Blackout-Brewing-Double-Hyper-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/blackout-brewing-double-hyper--427639"", ""Beer Page"")",Romania,unknown,unknown,
De Molen Bitter & Sweet,Brouwerij de Molen,4.25,3.52,10.2%,Stout - Imperial / Double,De-Molen-Bitter-Sweet-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/de-molen-bitter-sweet--427630"", ""Beer Page"")",Netherlands,unknown,unknown,
Jopen / Sleeping Village Brewing No Sleep Till Haarlem,Jopen,3.30,3.42,4.5%,Sour - Fruited,Jopen-Sleeping-Village-Brewing-No-Sleep-Till-Haarlem-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/jopen-sleeping-village-brewing-no-sleep-till-haarlem--427643"", ""Beer Page"")",Netherlands,unknown,unknown,
Dorstige Duif,Bird Brewery,3.95,3.33,5%,Sour - Fruited,Bird-Brewery-Dorstige-Duif-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/bird-brewery-dorstige-duif--427642"", ""Beer Page"")",Netherlands,unknown,unknown,
De Molen Citroen & Sorbet,Brouwerij de Molen,3.99,2.82,7.5%,Pale Ale - American,De-Molen-Citroen-Sorbet-Mr-Hop-Craftbeer.webp,"=HYPERLINK(""https://beerizer.com/shop/mr_hop/de-molen-citroen-sorbet--427631"", ""Beer Page"")",Netherlands,unknown,unknown,
Extase,Brouwerij De Dochter van de Korenaar,3.60,3.67,8.5%,IPA - Imperial / Double,beer-images.beerizer.com%2Fraw%2F27%2F35%2F354551.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/de-dochter-van-de-korenaar-extase--354551"", ""Beer Page"")",Belgium,orange,black,
Oat White IPA,Ratsherrn Brauerei,2.50,3.52,6.5%,IPA - White / Wheat,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5859096_d5c1f_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/ratsherrn-oat-white-ipa--427629"", ""Beer Page"")",Germany,white,blue,
Best Extra Stout,Coopers,4.50,3.47,6.3%,Stout - Foreign / Export,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-4933_7ec4c_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/best-extra-stout--92242"", ""Beer Page"")",Australia,white,black,
Schorsch Kriek,Schorschbräu,12.90,3.34,15.16%,Fruit Beer,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5711642_75ce1_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/schorsch-kriek--333990"", ""Beer Page"")",Germany,blue,white,
Hell,Fürst Wallerstein Brauhaus,2.00,3.25,4.8%,Lager - Helles,untappd.akamaized.net%2Fsite%2Fbrewery_logos%2Fbrewery-7929_67a61.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/hell--427628"", ""Beer Page"")",Germany,unknown,unknown,
Sparkling Ale,Coopers,4.40,3.22,5.8%,Australian Sparkling Ale,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-4930_185d4_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/coopers-sparkling-ale--89900"", ""Beer Page"")",Australia,red,white,
Original Pale Ale,Coopers,4.40,3.22,4.5%,Pale Ale - Australian,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-7884_0ec91_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/original-pale-ale--90099"", ""Beer Page"")",Australia,black,white,
