Name,Brewery,Price,Rating,ABV,Style,Image_File,URL,Country,Label_Color,Text_Color,Analysis_Error
Anna,Hill Farmstead Brewery,39.00,4.25,6.4%,Farmhouse Ale - Saison,beer-images.beerizer.com%2Fraw%2F76%2F43%2F434081.png,"=HYPERLINK(""https://beerizer.com/shop/jbcraftdrinks/anna--434081"", ""Beer Page"")",United States,white,black,
Chouffe Bok 6666,Brasserie d'Achouffe,2.60,3.48,6.66%,Bock - Single / Traditional,beer-images.beerizer.com%2Fraw%2F27%2F43%2F434079.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/chouffe-bok-6666--434079"", ""Beer Page"")",Belgium,white,black,
Texels Jutters Bock,Texelse Bierbrouwerij,2.55,3.48,7%,Bock - Single / Traditional,beer-images.beerizer.com%2Fraw%2F27%2F43%2F434078.jpg,"=HYPERLINK(""https://beerizer.com/shop/speciaalbierpakket/texels-jutters-bock--434078"", ""Beer Page"")",Netherlands,black,white,
"N'Ice Chouffe 0,33l",Brasserie d'Achouffe,2.90,3.66,10%,Winter Ale,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-7539_0be7f_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/bierothek/nice-chouffe-033l--96369"", ""Beer Page"")",Belgium,dark,white,
Vitus Weizenbock,Bayerische Staatsbrauerei Weihenstephan,2.80,3.83,7.7%,Bock - Weizenbock,beer-images.beerizer.com%2Fraw%2F36%2F6%2F60358.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/vitus-weizenbock--60358"", ""Beer Page"")",Germany,white,black,
Naughty Or Nice Brut IPA,Uiltje Brewing Company,6.60,3.75,9%,IPA - Brut,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-5150058_5b6cd_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/naughty-or-nice-brut-ipa--387450"", ""Beer Page"")",Netherlands,white,black,
Kellerbier 1516,Bayerische Staatsbrauerei Weihenstephan,2.50,3.66,5.6%,Kellerbier / Zwickelbier,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-1449797_a61e6_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/kellerbier-1516--257965"", ""Beer Page"")",Germany,white,blue,
Grand Cru Strong Golden Ale,Brouwerij Hoegaarden,3.05,3.65,8.5%,Belgian Strong Golden Ale,beer-images.beerizer.com%2Fraw%2F36%2F5%2F57684.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/grand-cru-strong-golden-ale--57684"", ""Beer Page"")",Belgium,white,black,
Hazy IPA,O'Hara's Brewery,3.95,3.55,6.8%,IPA - New England / Hazy,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-4279981_642ad_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/hazy-ipa--301180"", ""Beer Page"")",Ireland,blue,white,
Hopus Zwaar Blond,Brasserie Lefebvre,2.85,3.52,8.3%,Belgian Strong Golden Ale,assets.untappd.com%2Fsite%2Fbeer_logos%2Fbeer-9380_bc741_sm.jpeg,"=HYPERLINK(""https://beerizer.com/shop/melgers/hopus-zwaar-blond--333174"", ""Beer Page"")",Belgium,red,white,
Irish Pale Ale Dry Hopped IPA,O'Hara's Brewery,3.70,3.43,5.2%,Pale Ale - Other,beer-images.beerizer.com%2Fraw%2F36%2F5%2F57790.png,"=HYPERLINK(""https://beerizer.com/shop/melgers/irish-pale-ale-dry-hopped-ipa--57790"", ""Beer Page"")",Ireland,white,black,
